System Epoch,Device,Category,E4 Epoch,Value
E4,Gsr,1666698770.912,0.8161799
E4,Gsr,1666698771.162,0.835393
1666698771254,E4,Bvp,1666698771.15777,2.373615
1666698771255,E4,Bvp,1666698771.1734,-0.304245
E4,Bvp,1666698771.18903,-3.053076
E4,Bvp,1666698771.20465,-6.144331
E4,Bvp,1666698771.22028,-9.676655
E4,Bvp,1666698771.2359,-13.58037
E4,Bvp,1666698771.25153,-17.59118
E4,Bvp,1666698771.26715,-21.4128
E4,Bvp,1666698771.28278,-24.86973
E4,Bvp,1666698771.29841,-28.02851
E4,Bvp,1666698771.31403,-31.25049
1666698771411,E4,Bvp,1666698771.32966,-34.89701
1666698771414,E4,Bvp,1666698771.34528,-38.9938
E4,Bvp,1666698771.36091,-42.88527
E4,Bvp,1666698771.37653,-45.2647
E4,Bvp,1666698771.39216,-44.55251
E4,Bvp,1666698771.40779,-39.58805
E4,Bvp,1666698771.42341,-30.20465
E4,Bvp,1666698771.43904,-17.41271
E4,Bvp,1666698771.45466,-3.063225
E4,Bvp,1666698771.47029,10.90135
E4,Bvp,1666698771.48591,23.05522
1666698771591,E4,Bvp,1666698771.50154,32.85929
1666698771592,E4,Bvp,1666698771.51717,40.44941
E4,Bvp,1666698771.53279,46.15548
E4,Bvp,1666698771.54842,50.0794
E4,Bvp,1666698771.56404,51.96581
E4,Bvp,1666698771.57967,51.47327
E4,Bvp,1666698771.59529,48.58294
E4,Bvp,1666698771.61092,43.86705
E4,Bvp,1666698771.62655,38.37782
E4,Bvp,1666698771.64217,33.28455
E4,Bvp,1666698771.6578,29.36871
1666698771773,E4,Bvp,1666698771.67342,26.79974
1666698771775,E4,Bvp,1666698771.68905,25.1957
E4,Bvp,1666698771.70467,23.98661
E4,Bvp,1666698771.7203,22.80683
E4,Bvp,1666698771.73593,21.63291
E4,Bvp,1666698771.75155,20.69717
E4,Bvp,1666698771.76718,20.18794
E4,Bvp,1666698771.7828,19.99816
E4,Bvp,1666698771.79843,19.71182
E4,Bvp,1666698771.81405,18.82898
E4,Bvp,1666698771.82968,17.07463
1666698771906,E4,Bvp,1666698771.84531,14.56591
1666698771907,E4,Bvp,1666698771.86093,11.73962
E4,Bvp,1666698771.87656,9.02079
E4,Bvp,1666698771.89218,6.544014
E4,Bvp,1666698771.90781,4.053444
E4,Bvp,1666698771.92344,1.0933
E4,Bvp,1666698771.93906,-2.696884
E4,Bvp,1666698771.95469,-7.295006
E4,Bvp,1666698771.97031,-12.28381
E4,Bvp,1666698771.98594,-17.03564
E4,Bvp,1666698772.00156,-21.01725
1666698772085,E4,Bvp,1666698772.01719,-24.0248
1666698772086,E4,Bvp,1666698772.03282,-26.1939
E4,Bvp,1666698772.04844,-27.90496
E4,Bvp,1666698772.06407,-29.63439
E4,Bvp,1666698772.07969,-31.80314
E4,Bvp,1666698772.09532,-34.77392
E4,Bvp,1666698772.11094,-38.81789
E4,Bvp,1666698772.12657,-43.94358
E4,Bvp,1666698772.1422,-49.71555
E4,Bvp,1666698772.15782,-55.0757
E4,Bvp,1666698772.17345,-58.43863
1666698772266,E4,Bvp,1666698772.18907,-58.08057
1666698772267,E4,Bvp,1666698772.2047,-52.74773
E4,Bvp,1666698772.22032,-42.19296
E4,Bvp,1666698772.23595,-27.42925
E4,Bvp,1666698772.25158,-10.48164
E4,Bvp,1666698772.2672,6.225067
E4,Bvp,1666698772.28283,20.58296
E4,Bvp,1666698772.29845,31.36926
E4,Bvp,1666698772.31408,38.35112
E4,Bvp,1666698772.3297,42.07363
E4,Bvp,1666698772.34533,43.37817
1666698772424,E4,Bvp,1666698772.36096,43.02331
1666698772426,E4,Bvp,1666698772.37658,41.4955
E4,Bvp,1666698772.39221,39.06896
E4,Bvp,1666698772.40783,35.97609
E4,Bvp,1666698772.42346,32.54556
E4,Bvp,1666698772.43908,29.16063
E4,Bvp,1666698772.45471,26.17107
E4,Bvp,1666698772.47034,23.74297
E4,Bvp,1666698772.48596,21.80634
E4,Bvp,1666698772.50159,20.13395
E4,Bvp,1666698772.51721,18.51472
1666698772604,E4,Bvp,1666698772.53284,16.89613
1666698772605,E4,Bvp,1666698772.54846,15.45428
E4,Bvp,1666698772.56409,14.49914
E4,Bvp,1666698772.57972,14.31613
E4,Bvp,1666698772.59534,14.978
E4,Bvp,1666698772.61097,16.24467
E4,Bvp,1666698772.62659,17.5507
E4,Bvp,1666698772.64222,18.18319
E4,Bvp,1666698772.65784,17.52133
E4,Bvp,1666698772.67347,15.27853
E4,Bvp,1666698772.6891,11.65697
1666698772625,E4,Gsr,1666698771.412,0.8776616
1666698772626,E4,Gsr,1666698771.662,0.9135259
E4,Gsr,1666698771.912,0.9288963
E4,Gsr,1666698772.162,0.9327389
E4,Gsr,1666698772.412,0.9327389
E4,Gsr,1666698772.662,0.9276155
1666698772761,E4,Bvp,1666698772.70472,7.287346
1666698772763,E4,Bvp,1666698772.72035,3.022774
E4,Bvp,1666698772.73597,-0.4434433
E4,Bvp,1666698772.7516,-2.805824
E4,Bvp,1666698772.76722,-4.326447
E4,Bvp,1666698772.78285,-5.63166
E4,Bvp,1666698772.79848,-7.426659
E4,Bvp,1666698772.8141,-10.15528
E4,Bvp,1666698772.82973,-13.80006
E4,Bvp,1666698772.84535,-17.89509
E4,Bvp,1666698772.86098,-21.76847
1666698772940,E4,Bvp,1666698772.8766,-24.8336
1666698772943,E4,Bvp,1666698772.89223,-26.85968
E4,Bvp,1666698772.90786,-28.05939
E4,Bvp,1666698772.92348,-29.02167
E4,Bvp,1666698772.93911,-30.47599
E4,Bvp,1666698772.95473,-33.04708
E4,Bvp,1666698772.97036,-36.98291
E4,Bvp,1666698772.98598,-41.93165
E4,Bvp,1666698773.00161,-46.89324
E4,Bvp,1666698773.01724,-50.43307
E4,Bvp,1666698773.03286,-51.01992
1666698773120,E4,Bvp,1666698773.04849,-47.54226
1666698773121,E4,Bvp,1666698773.06411,-39.70409
E4,Bvp,1666698773.07974,-28.14655
E4,Bvp,1666698773.09536,-14.30154
E4,Bvp,1666698773.11099,0.09757996
E4,Bvp,1666698773.12662,13.44747
E4,Bvp,1666698773.14224,24.64383
E4,Bvp,1666698773.15787,33.15484
E4,Bvp,1666698773.17349,38.93604
E4,Bvp,1666698773.18912,42.20674
E4,Bvp,1666698773.20474,43.28951
1666698773278,E4,Bvp,1666698773.22037,42.51861
1666698773280,E4,Bvp,1666698773.236,40.24009
E4,Bvp,1666698773.25162,36.85818
E4,Bvp,1666698773.26725,32.80865
E4,Bvp,1666698773.28287,28.55405
E4,Bvp,1666698773.2985,24.50337
E4,Bvp,1666698773.31412,20.98685
E4,Bvp,1666698773.32975,18.21694
E4,Bvp,1666698773.34538,16.29951
E4,Bvp,1666698773.361,15.24366
E4,Bvp,1666698773.37663,15.02515
1666698773459,E4,Bvp,1666698773.39225,15.53282
1666698773459,E4,Bvp,1666698773.40788,16.59847
E4,Bvp,1666698773.4235,17.97167
E4,Bvp,1666698773.43913,19.35933
E4,Bvp,1666698773.45476,20.46106
E4,Bvp,1666698773.47038,21.06506
E4,Bvp,1666698773.48601,21.07069
E4,Bvp,1666698773.50163,20.46855
E4,Bvp,1666698773.51726,19.30127
E4,Bvp,1666698773.53288,17.6012
E4,Bvp,1666698773.54851,15.4001
1666698773661,E4,Bvp,1666698773.56414,12.76492
1666698773661,E4,Bvp,1666698773.57976,9.845551
E4,Bvp,1666698773.59539,6.841331
E4,Bvp,1666698773.61101,3.982277
E4,Bvp,1666698773.62664,1.367638
E4,Bvp,1666698773.64226,-1.056198
E4,Bvp,1666698773.65789,-3.479263
E4,Bvp,1666698773.67352,-6.159592
E4,Bvp,1666698773.68914,-9.215149
E4,Bvp,1666698773.70477,-12.5904
E4,Bvp,1666698773.72039,-16.05437
1666698773795,E4,Bvp,1666698773.73602,-19.34079
1666698773796,E4,Bvp,1666698773.75164,-22.29503
E4,Bvp,1666698773.76727,-24.94723
E4,Bvp,1666698773.7829,-27.46273
E4,Bvp,1666698773.79852,-30.02499
E4,Bvp,1666698773.81415,-32.72353
E4,Bvp,1666698773.82977,-35.52708
E4,Bvp,1666698773.8454,-38.39524
E4,Bvp,1666698773.86102,-41.41051
E4,Bvp,1666698773.87665,-44.81081
E4,Bvp,1666698773.89228,-48.7673
1666698773976,E4,Bvp,1666698773.9079,-53.09949
1666698773977,E4,Bvp,1666698773.92353,-57.01625
E4,Bvp,1666698773.93915,-59.15962
E4,Bvp,1666698773.95478,-57.95709
E4,Bvp,1666698773.9704,-52.18835
E4,Bvp,1666698773.98603,-41.50453
E4,Bvp,1666698774.00166,-26.63612
E4,Bvp,1666698774.01728,-9.285233
E4,Bvp,1666698774.03291,8.385239
E4,Bvp,1666698774.04853,24.27592
E4,Bvp,1666698774.06416,36.84583
1666698774112,E4,Gsr,1666698772.912,0.912245
1666698774113,E4,Gsr,1666698773.162,0.9019981
E4,Gsr,1666698773.412,0.8904703
E4,Gsr,1666698773.662,0.8802233
E4,Gsr,1666698773.912,0.8712572
E4,Gsr,1666698774.162,0.8635721
1666698774133,E4,Bvp,1666698774.07978,45.3895
1666698774134,E4,Bvp,1666698774.09541,49.96159
E4,Bvp,1666698774.11104,51.23405
E4,Bvp,1666698774.12666,50.13612
E4,Bvp,1666698774.14229,47.58913
E4,Bvp,1666698774.15791,44.31478
E4,Bvp,1666698774.17354,40.78565
E4,Bvp,1666698774.18917,37.29776
E4,Bvp,1666698774.20479,34.12537
E4,Bvp,1666698774.22042,31.58079
E4,Bvp,1666698774.23604,29.98652
1666698774313,E4,Bvp,1666698774.25167,29.56539
1666698774314,E4,Bvp,1666698774.26729,30.27245
E4,Bvp,1666698774.28292,31.79202
E4,Bvp,1666698774.29855,33.59972
E4,Bvp,1666698774.31417,35.13588
E4,Bvp,1666698774.3298,36.02313
E4,Bvp,1666698774.34542,36.17146
E4,Bvp,1666698774.36105,35.79244
E4,Bvp,1666698774.37667,35.24928
E4,Bvp,1666698774.3923,34.8825
E4,Bvp,1666698774.40793,34.85057
1666698774493,E4,Bvp,1666698774.42355,35.02386
1666698774494,E4,Bvp,1666698774.43918,35.03802
E4,Bvp,1666698774.4548,34.4162
E4,Bvp,1666698774.47043,32.75023
E4,Bvp,1666698774.48605,29.89538
E4,Bvp,1666698774.50168,26.02296
E4,Bvp,1666698774.51731,21.61668
E4,Bvp,1666698774.53293,17.31832
E4,Bvp,1666698774.54856,13.70155
E4,Bvp,1666698774.56418,11.02347
E4,Bvp,1666698774.57981,9.110794
1666698774653,E4,Bvp,1666698774.59543,7.341316
1666698774654,E4,Bvp,1666698774.61106,4.803719
E4,Bvp,1666698774.62669,0.5305099
E4,Bvp,1666698774.64231,-6.236938
E4,Bvp,1666698774.65794,-15.91824
E4,Bvp,1666698774.67356,-28.48643
E4,Bvp,1666698774.68919,-43.4873
E4,Bvp,1666698774.70481,-60.21592
E4,Bvp,1666698774.72044,-77.80596
E4,Bvp,1666698774.73607,-95.45152
E4,Bvp,1666698774.75169,-112.5376
1666698774831,E4,Bvp,1666698774.76732,-128.6458
1666698787966,E4,Bvp,1666698774.78294,-143.3714
E4,Bvp,1666698774.79857,-156.199
E4,Bvp,1666698774.81419,-166.3142
E4,Bvp,1666698774.82982,-172.7246
E4,Bvp,1666698774.84545,-174.5407
E4,Bvp,1666698774.86107,-171.3213
E4,Bvp,1666698774.8767,-163.2725
E4,Bvp,1666698774.89232,-151.1561
E4,Bvp,1666698774.90795,-136.0547
E4,Bvp,1666698774.92357,-119.0057
E4,Bvp,1666698774.9392,-100.8257
E4,Bvp,1666698774.95483,-82.14277
E4,Bvp,1666698774.97045,-63.49837
E4,Bvp,1666698774.98608,-45.46116
E4,Bvp,1666698775.0017,-28.57559
E4,Bvp,1666698775.01733,-13.26537
E4,Bvp,1666698775.03295,0.2760696
E4,Bvp,1666698775.04858,12.09524
E4,Bvp,1666698775.06421,22.46781
E4,Bvp,1666698775.07983,31.77734
E4,Bvp,1666698775.09546,40.43802
E4,Bvp,1666698775.11108,48.86511
E4,Bvp,1666698775.12671,57.41599
E4,Bvp,1666698775.14233,66.42006
E4,Bvp,1666698775.15796,76.0791
E4,Bvp,1666698775.17359,86.53679
E4,Bvp,1666698775.18921,97.76025
E4,Bvp,1666698775.20484,109.5477
E4,Bvp,1666698775.22046,121.428
E4,Bvp,1666698775.23609,132.726
E4,Bvp,1666698775.25171,142.6976
E4,Bvp,1666698775.26734,150.6776
E4,Bvp,1666698775.28297,156.3071
E4,Bvp,1666698775.29859,159.5175
E4,Bvp,1666698775.31422,160.5099
E4,Bvp,1666698775.32984,159.5199
E4,Bvp,1666698775.34547,156.7351
E4,Bvp,1666698775.36109,152.2328
E4,Bvp,1666698775.37672,146.0642
E4,Bvp,1666698775.39235,138.3971
E4,Bvp,1666698775.40797,129.5126
E4,Bvp,1666698775.4236,119.764
E4,Bvp,1666698775.43922,109.4581
E4,Bvp,1666698775.45485,98.82718
E4,Bvp,1666698775.47047,88.01814
E4,Bvp,1666698775.4861,77.18741
E4,Bvp,1666698775.50173,66.61325
E4,Bvp,1666698775.51735,56.68863
E4,Bvp,1666698775.53298,47.8772
E4,Bvp,1666698775.5486,40.56357
E4,Bvp,1666698775.56423,34.88478
E4,Bvp,1666698775.57985,30.59567
E4,Bvp,1666698775.59548,27.10234
E4,Bvp,1666698775.61111,23.5239
E4,Gsr,1666698774.412,0.8571677
E4,Gsr,1666698774.662,0.8520442
E4,Gsr,1666698774.912,0.8456399
E4,Gsr,1666698775.162,0.8456399
E4,Gsr,1666698775.412,0.8533251
E4,Gsr,1666698775.662,0.873819
E4,Bvp,1666698775.62673,18.95605
E4,Bvp,1666698775.64236,12.6776
E4,Bvp,1666698775.65798,4.321144
E4,Bvp,1666698775.67361,-5.976822
E4,Bvp,1666698775.68923,-17.59885
E4,Bvp,1666698775.70486,-29.4572
E4,Bvp,1666698775.72049,-40.20411
E4,Bvp,1666698775.73611,-48.45422
E4,Bvp,1666698775.75174,-53.16595
E4,Bvp,1666698775.76736,-53.83211
E4,Bvp,1666698775.78299,-50.61697
E4,Bvp,1666698775.79861,-44.19846
E4,Bvp,1666698775.81424,-35.46981
E4,Bvp,1666698775.82987,-25.24678
E4,Bvp,1666698775.84549,-14.12545
E4,Bvp,1666698775.86112,-2.556694
E4,Bvp,1666698775.87674,8.937433
E4,Bvp,1666698775.89237,19.58529
E4,Bvp,1666698775.90799,28.36545
E4,Bvp,1666698775.92362,34.24465
E4,Bvp,1666698775.93925,36.49752
E4,Bvp,1666698775.95487,34.99161
E4,Bvp,1666698775.9705,30.23532
E4,Bvp,1666698775.98612,23.21464
E4,Bvp,1666698776.00175,15.05117
E4,Bvp,1666698776.01737,6.693817
E4,Bvp,1666698776.033,-1.335743
E4,Bvp,1666698776.04863,-8.979031
E4,Bvp,1666698776.06425,-16.62565
E4,Bvp,1666698776.07988,-24.90173
E4,Bvp,1666698776.0955,-34.45072
E4,Bvp,1666698776.11113,-45.71892
E4,Bvp,1666698776.12675,-58.70476
E4,Bvp,1666698776.14238,-72.89497
E4,Bvp,1666698776.15801,-87.26929
E4,Bvp,1666698776.17363,-100.4781
E4,Bvp,1666698776.18926,-111.1891
E4,Bvp,1666698776.20488,-118.367
E4,Bvp,1666698776.22051,-121.5419
E4,Bvp,1666698776.23613,-120.8419
E4,Bvp,1666698776.25176,-116.888
E4,Bvp,1666698776.26739,-110.5551
E4,Bvp,1666698776.28301,-102.704
E4,Bvp,1666698776.29864,-94.00916
E4,Bvp,1666698776.31426,-84.86151
E4,Bvp,1666698776.32989,-75.48434
E4,Bvp,1666698776.34552,-66.01163
E4,Bvp,1666698776.36114,-56.65471
E4,Bvp,1666698776.37677,-47.73301
E4,Bvp,1666698776.39239,-39.62222
E4,Bvp,1666698776.40802,-32.64964
E4,Bvp,1666698776.42364,-26.98338
E4,Bvp,1666698776.43927,-22.60799
E4,Bvp,1666698776.4549,-19.37402
E4,Bvp,1666698776.47052,-17.09705
E4,Bvp,1666698776.48615,-15.54643
E4,Bvp,1666698776.50177,-14.491
E4,Bvp,1666698776.5174,-13.64024
E4,Bvp,1666698776.53302,-12.67506
E4,Bvp,1666698776.541666698787975,865,-11.3757
E4,Bvp,1666698776.56428,-9.777908
E4,Bvp,1666698776.5799,-8.20256
E4,Bvp,1666698776.59553,-7.086227
E4,Bvp,1666698776.61115,-6.726944
E4,Bvp,1666698776.62678,-6.93457
E4,Bvp,1666698776.6424,-6.97374
E4,Bvp,1666698776.65803,-5.756592
E4,Bvp,1666698776.67366,-2.245193
E4,Bvp,1666698776.68928,4.021027
E4,Bvp,1666698776.70491,12.73141
E4,Bvp,1666698776.72053,22.75888
E4,Bvp,1666698776.73616,32.5714
E4,Bvp,1666698776.75178,40.67395
E4,Bvp,1666698776.76741,46.03196
E4,Bvp,1666698776.78304,48.26363
E4,Bvp,1666698776.79866,47.60822
E4,Bvp,1666698776.81429,44.7159
E4,Bvp,1666698776.82991,40.3222
E4,Bvp,1666698776.84554,35.12703
E4,Bvp,1666698776.86116,29.666
E4,Bvp,1666698776.87679,24.37046
E4,Bvp,1666698776.89242,19.59207
E4,Bvp,1666698776.90804,15.6311
E4,Bvp,1666698776.92367,12.65813
E4,Bvp,1666698776.93929,10.67625
E4,Bvp,1666698776.95492,9.441849
E4,Bvp,1666698776.97054,8.586723
E4,Bvp,1666698776.98617,7.774445
E4,Bvp,1666698777.0018,6.823906
E4,Bvp,1666698777.01742,5.754288
E4,Bvp,1666698777.03305,4.757317
E4,Bvp,1666698777.04867,4.048897
E4,Bvp,1666698777.0643,3.751114
E4,Bvp,1666698777.07992,3.801399
E4,Bvp,1666698777.09555,3.995483
E4,Bvp,1666698777.11118,4.050598
E4,Bvp,1666698777.1268,3.719101
E4,Bvp,1666698777.14243,2.842285
E4,Bvp,1666698777.15805,1.38855
E4,Gsr,1666698775.912,0.8955938
E4,Gsr,1666698776.162,0.9109641
E4,Gsr,1666698776.412,0.9186494
E4,Gsr,1666698776.662,0.9212111
E4,Gsr,1666698776.912,0.922492
E4,Gsr,1666698777.162,0.9160876
E4,Bvp,1666698777.17368,-0.5169983
E4,Bvp,1666698777.1893,-2.633148
E4,Bvp,1666698777.20493,-4.637604
E4,Bvp,1666698777.22056,-6.208313
E4,Bvp,1666698777.23618,-7.157906
E4,Bvp,1666698777.25181,-7.488052
E4,Bvp,1666698777.26743,-7.471695
E4,Bvp,1666698777.28306,-7.524635
E4,Bvp,1666698777.29868,-8.046509
E4,Bvp,1666698777.31431,-9.241104
E4,Bvp,1666698777.32994,-10.98236
E4,Bvp,1666698777.34556,-12.89977
E4,Bvp,1666698777.36119,-14.5165
E4,Bvp,1666698777.37681,-15.46568
E4,Bvp,1666698777.39244,-15.66041
E4,Bvp,1666698777.40806,-15.29836
E4,Bvp,1666698777.42369,-14.77977
E4,Bvp,1666698777.43932,-14.53067
E4,Bvp,1666698777.45494,-14.90242
E4,Bvp,1666698777.47057,-16.1062
E4,Bvp,1666698777.48619,-18.13113
E4,Bvp,1666698777.50182,-20.59131
E4,Bvp,1666698777.51744,-22.75482
E4,Bvp,1666698777.53307,-23.51628
E4,Bvp,1666698777.5487,-21.75
E4,Bvp,1666698777.56432,-16.68616
E4,Bvp,1666698777.57995,-8.339096
E4,Bvp,1666698777.59557,2.331741
E4,Bvp,1666698777.6112,13.68909
E4,Bvp,1666698777.62682,23.89812
E4,Bvp,1666698777.64245,31.58865
E4,Bvp,1666698777.65808,36.177
E4,Bvp,1666698777.6737,37.91626
E4,Bvp,1666698777.68933,37.51897
E4,Bvp,1666698777.70495,35.70123
E4,Bvp,1666698777.72058,32.84932
E4,Bvp,1666698777.7362,29.0027
E4,Bvp,1666698777.75183,24.16414
E4,Bvp,1666698777.76746,18.51773
E4,Bvp,1666698777.78308,12.68974
E4,Bvp,1666698777.79871,7.513367
E4,Bvp,1666698777.81433,3.737625
E4,Bvp,1666698777.82996,1.659042
E4,Bvp,1666698777.84558,0.9889984
E4,Bvp,1666698777.86121,1.048431
E4,Bvp,1666698777.87684,1.129974
E4,Bvp,1666698777.89246,0.8694916
E4,Bvp,1666698777.90809,0.3595428
E4,Bvp,1666698777.92371,-0.001312256
E4,Bvp,1666698777.93934,0.1439819
E4,Bvp,1666698777.95496,0.8396149
E4,Bvp,1666698777.97059,1.709305
E4,Bvp,1666698777.98622,2.149399
E4,Bvp,1666698778.00184,1.659607
E4,Bvp,1666698778.01747,0.08370972
E4,Bvp,1666698778.03309,-2.266022
E4,Bvp,1666698778.04872,-4.805267
E4,Bvp,1666698778.06434,-6.872681
E4,Bvp,1666698778.07997,-8.051651
E4,Bvp,1666698778.0956,-8.287048
E4,Bvp,1666698778.11122,-7.868896
E4,Bvp,1666698778.12685,-7.31929
E4,Bvp,1666698778.14247,-7.161041
E4,Bvp,1666698778.1581,-7.713943
E4,Bvp,1666698778.17372,-8.999741
E4,Bvp,1666698778.18935,-10.73627
E4,Bvp,1666698778.20498,-12.45007
E4,Bvp,1666698778.2206,-13.67111
E4,Bvp,1666698778.23623,-14.09853
E4,Bvp,1666698778.25185,-13.67038
E4,Bvp,1666698778.26748,-12.61546
E4,Bvp,1666698778.2831,-11.33472
E4,Bvp,1666698778.29873,-10.35521
E4,Bvp,1666698778.31436,-10.18741
E4,Bvp,1661666698787989,6698778.32998,-11.22369
E4,Bvp,1666698778.34561,-13.56851
E4,Bvp,1666698778.36123,-16.82224
E4,Bvp,1666698778.37686,-20.05183
E4,Bvp,1666698778.39248,-21.86847
E4,Bvp,1666698778.40811,-20.83745
E4,Bvp,1666698778.42374,-15.99831
E4,Bvp,1666698778.43936,-7.350021
E4,Bvp,1666698778.45499,4.012344
E4,Bvp,1666698778.47061,16.17488
E4,Bvp,1666698778.48624,27.01289
E4,Bvp,1666698778.50186,34.8824
E4,Bvp,1666698778.51749,39.02086
E4,Bvp,1666698778.53312,39.63185
E4,Bvp,1666698778.54874,37.49539
E4,Bvp,1666698778.56437,33.57982
E4,Bvp,1666698778.57999,28.67146
E4,Bvp,1666698778.59562,23.29637
E4,Bvp,1666698778.61124,17.8073
E4,Bvp,1666698778.62687,12.51201
E4,Bvp,1666698778.6425,7.731079
E4,Bvp,1666698778.65812,3.771881
E4,Bvp,1666698778.67375,0.8576965
E4,Bvp,1666698778.68937,-0.9865875
E4,Bvp,1666698778.705,-1.883408
E4,Gsr,1666698777.412,0.9032789
E4,Gsr,1666698777.662,0.8917511
E4,Gsr,1666698777.912,0.8840659
E4,Gsr,1666698778.162,0.8763807
E4,Gsr,1666698778.412,0.8686955
E4,Gsr,1666698778.662,0.8648529
E4,Bvp,1666698778.72062,-2.106094
E4,Bvp,1666698778.73625,-2.00618
E4,Bvp,1666698778.75188,-1.941956
E4,Bvp,1666698778.7675,-2.167999
E4,Bvp,1666698778.78313,-2.785538
E4,Bvp,1666698778.79875,-3.730209
E4,Bvp,1666698778.81438,-4.744812
E4,Bvp,1666698778.83,-5.557922
E4,Bvp,1666698778.84563,-5.976151
E4,Bvp,1666698778.86126,-6.005402
E4,Bvp,1666698778.87688,-5.85704
E4,Bvp,1666698778.89251,-5.831146
E4,Bvp,1666698778.90813,-6.1586
E4,Bvp,1666698778.92376,-6.8759
E4,Bvp,1666698778.93938,-7.825378
E4,Bvp,1666698778.95501,-8.762085
E4,Bvp,1666698778.97064,-9.50415
E4,Bvp,1666698778.98626,-10.02162
E4,Bvp,1666698779.00189,-10.46375
E4,Bvp,1666698779.01751,-11.03867
E4,Bvp,1666698779.03314,-11.92479
E4,Bvp,1666698779.04877,-13.17168
E4,Bvp,1666698779.06439,-14.70387
E4,Bvp,1666698779.08002,-16.34183
E4,Bvp,1666698779.09564,-17.82832
E4,Bvp,1666698779.11127,-18.92003
E4,Bvp,1666698779.12689,-19.43423
E4,Bvp,1666698779.14252,-19.28476
E4,Bvp,1666698779.15815,-18.5575
E4,Bvp,1666698779.17377,-17.48763
E4,Bvp,1666698779.1894,-16.49362
E4,Bvp,1666698779.20502,-16.07964
E4,Bvp,1666698779.22065,-16.71306
E4,Bvp,1666698779.23627,-18.59441
E4,Bvp,1666698779.2519,-21.44365
E4,Bvp,1666698779.26753,-24.35512
E4,Bvp,1666698779.28315,-25.93915
E4,Bvp,1666698779.29878,-24.6935
E4,Bvp,1666698779.3144,-19.59741
E4,Bvp,1666698779.33003,-10.6165
E4,Bvp,1666698779.34565,1.128937
E4,Bvp,1666698779.36128,13.65662
E4,Bvp,1666698779.37691,24.76904
E4,Bvp,1666698779.39253,32.77496
E4,Bvp,1666698779.40816,36.98152
E4,Bvp,1666698779.42378,37.70444
E4,Bvp,1666698779.43941,35.86632
E4,Bvp,1666698779.45503,32.50771
